item_id,timestamp,target
H, 2017/05/23 10:00:00 ,17326.507
H, 2017/05/23 11:00:00 ,17683.34
H, 2017/05/23 12:00:00 ,17607.677
H, 2017/05/23 13:00:00 ,17639.43
H, 2017/05/23 14:00:00 ,17031.352
H, 2017/05/23 15:00:00 ,17709.662
H, 2017/05/23 16:00:00 ,18376.57
H, 2017/05/23 17:00:00 ,18416.086
H, 2017/05/23 18:00:00 ,18710.281
H, 2017/05/23 19:00:00 ,19562.137
H, 2017/05/23 20:00:00 ,19125.259
H, 2017/05/23 21:00:00 ,19143.132
H, 2017/05/23 22:00:00 ,19065.972
H, 2017/05/23 23:00:00 ,18945.132
H, 2017/05/24 00:00:00 ,18695.316
H, 2017/05/24 01:00:00 ,18991.25
H, 2017/05/24 02:00:00 ,17985.22
H, 2017/05/24 03:00:00 ,17082.825
H, 2017/05/24 04:00:00 ,16219.289
H, 2017/05/24 05:00:00 ,15927.61
H, 2017/05/24 06:00:00 ,16315.206
H, 2017/05/24 07:00:00 ,16256.764
H, 2017/05/24 08:00:00 ,16274.842
H, 2017/05/24 09:00:00 ,16197.379
H, 2017/05/24 10:00:00 ,15997.389
H, 2017/05/24 11:00:00 ,16251.008
H, 2017/05/24 12:00:00 ,16225.564
H, 2017/05/24 13:00:00 ,16182.699
H, 2017/05/24 14:00:00 ,15616.969
H, 2017/05/24 15:00:00 ,15679.847
H, 2017/05/24 16:00:00 ,15168.731
H, 2017/05/24 17:00:00 ,15519.593
H, 2017/05/24 18:00:00 ,15843.66
H, 2017/05/24 19:00:00 ,15921.355
H, 2017/05/24 20:00:00 ,15822.23
H, 2017/05/24 21:00:00 ,15354.348
H, 2017/05/24 22:00:00 ,15797.301
H, 2017/05/24 23:00:00 ,15838.919
H, 2017/05/25 00:00:00 ,15394.291
H, 2017/05/25 01:00:00 ,15413.015
H, 2017/05/25 02:00:00 ,15067.552
H, 2017/05/25 03:00:00 ,15790.678
H, 2017/05/25 04:00:00 ,15853.41
H, 2017/05/25 05:00:00 ,16211.263
H, 2017/05/25 06:00:00 ,16099.013
H, 2017/05/25 07:00:00 ,15703.262
H, 2017/05/25 08:00:00 ,14825.971
H, 2017/05/25 09:00:00 ,13468.778
H, 2017/05/25 10:00:00 ,14281.159
H, 2017/05/25 11:00:00 ,13435.838
H, 2017/05/25 12:00:00 ,12928.082
H, 2017/05/25 13:00:00 ,13041.641
H, 2017/05/25 14:00:00 ,12655.704
H, 2017/05/25 15:00:00 ,13607.382
H, 2017/05/25 16:00:00 ,14919.727
H, 2017/05/25 17:00:00 ,15549.743
H, 2017/05/25 18:00:00 ,15367.428
H, 2017/05/25 19:00:00 ,15469.06
H, 2017/05/25 20:00:00 ,15868.039
H, 2017/05/25 21:00:00 ,16541.047
H, 2017/05/25 22:00:00 ,16807.885
H, 2017/05/25 23:00:00 ,16384.391
H, 2017/05/26 00:00:00 ,15928.043
H, 2017/05/26 01:00:00 ,16649.624
H, 2017/05/26 02:00:00 ,16794.164
H, 2017/05/26 03:00:00 ,16715.813
H, 2017/05/26 04:00:00 ,16380.782
H, 2017/05/26 05:00:00 ,16441.576
H, 2017/05/26 06:00:00 ,16152.026
H, 2017/05/26 07:00:00 ,15775.923
H, 2017/05/26 08:00:00 ,15653.391
H, 2017/05/26 09:00:00 ,15210.003
H, 2017/05/26 10:00:00 ,15731.93
H, 2017/05/26 11:00:00 ,15702.611
H, 2017/05/26 12:00:00 ,15627.518
H, 2017/05/26 13:00:00 ,15028.706
H, 2017/05/26 14:00:00 ,16334.301
H, 2017/05/26 15:00:00 ,16792.434
H, 2017/05/26 16:00:00 ,17582.835
H, 2017/05/26 17:00:00 ,18088.198
H, 2017/05/26 18:00:00 ,18322.937
H, 2017/05/26 19:00:00 ,18121.731
H, 2017/05/26 20:00:00 ,18458.608
H, 2017/05/26 21:00:00 ,18153.726
H, 2017/05/26 22:00:00 ,17675.219
H, 2017/05/26 23:00:00 ,18250.157
H, 2017/05/27 00:00:00 ,18125.366
H, 2017/05/27 01:00:00 ,18441.926
H, 2017/05/27 02:00:00 ,18087.186
H, 2017/05/27 03:00:00 ,18161.366
H, 2017/05/27 04:00:00 ,18032.616
H, 2017/05/27 05:00:00 ,18118.554
H, 2017/05/27 06:00:00 ,17845.559
H, 2017/05/27 07:00:00 ,17664.749
H, 2017/05/27 08:00:00 ,15657.229
H, 2017/05/27 09:00:00 ,14620.101
H, 2017/05/27 10:00:00 ,14024.389
H, 2017/05/27 11:00:00 ,14437.745
H, 2017/05/27 12:00:00 ,14680.062
H, 2017/05/27 13:00:00 ,15055.308
H, 2017/05/27 14:00:00 ,15608.316
H, 2017/05/27 15:00:00 ,16206.259
H, 2017/05/27 16:00:00 ,17034.317
H, 2017/05/27 17:00:00 ,17357.894
H, 2017/05/27 18:00:00 ,17964.775
H, 2017/05/27 19:00:00 ,18161.37
H, 2017/05/27 20:00:00 ,18858.013
H, 2017/05/27 21:00:00 ,19269.479
H, 2017/05/27 22:00:00 ,18953.684
H, 2017/05/27 23:00:00 ,19057.34
H, 2017/05/28 00:00:00 ,18400.906
H, 2017/05/28 01:00:00 ,17237.488
H, 2017/05/28 02:00:00 ,17294.951
H, 2017/05/28 03:00:00 ,17151.448
H, 2017/05/28 04:00:00 ,17167.374
H, 2017/05/28 05:00:00 ,17763.403
H, 2017/05/28 06:00:00 ,18142.292
H, 2017/05/28 07:00:00 ,17878.214
H, 2017/05/28 08:00:00 ,16828.28
H, 2017/05/28 09:00:00 ,16180.959
H, 2017/05/28 10:00:00 ,15813.079
H, 2017/05/28 11:00:00 ,15940.121
H, 2017/05/28 12:00:00 ,15574.785
H, 2017/05/28 13:00:00 ,16014.039
H, 2017/05/28 14:00:00 ,17085.532
H, 2017/05/28 15:00:00 ,17631.562
H, 2017/05/28 16:00:00 ,18351.437
H, 2017/05/28 17:00:00 ,19035.731
H, 2017/05/28 18:00:00 ,19993.214
H, 2017/05/28 19:00:00 ,19904.635
H, 2017/05/28 20:00:00 ,20296.875
H, 2017/05/28 21:00:00 ,20217.862
H, 2017/05/28 22:00:00 ,20132.344
H, 2017/05/28 23:00:00 ,20108.347
H, 2017/05/29 00:00:00 ,19097.715
H, 2017/05/29 01:00:00 ,18390.941
H, 2017/05/29 02:00:00 ,18155.884
H, 2017/05/29 03:00:00 ,17963.267
H, 2017/05/29 04:00:00 ,18355.4
H, 2017/05/29 05:00:00 ,18266.127
H, 2017/05/29 06:00:00 ,17573.872
H, 2017/05/29 07:00:00 ,15072.816
H, 2017/05/29 08:00:00 ,13070.904
H, 2017/05/29 09:00:00 ,12553.243
H, 2017/05/29 10:00:00 ,11115.362
H, 2017/05/29 11:00:00 ,11107.657
H, 2017/05/29 12:00:00 ,10948.608
H, 2017/05/29 13:00:00 ,10636.175
H, 2017/05/29 14:00:00 ,11261.395
H, 2017/05/29 15:00:00 ,11909.351
H, 2017/05/29 16:00:00 ,12984.757
H, 2017/05/29 17:00:00 ,12827.29
H, 2017/05/29 18:00:00 ,12124.04
H, 2017/05/29 19:00:00 ,11568.574
H, 2017/05/29 20:00:00 ,11411.929
H, 2017/05/29 21:00:00 ,11513.373
H, 2017/05/29 22:00:00 ,12147.723
H, 2017/05/29 23:00:00 ,12709.721
H, 2017/05/30 00:00:00 ,13166.027
H, 2017/05/30 01:00:00 ,13252.854
H, 2017/05/30 02:00:00 ,12709.093
H, 2017/05/30 03:00:00 ,12842.443
H, 2017/05/30 04:00:00 ,13171.47
H, 2017/05/30 05:00:00 ,13023.218
H, 2017/05/30 06:00:00 ,12605.44
H, 2017/05/30 07:00:00 ,12252.866
H, 2017/05/30 08:00:00 ,11769.5
H, 2017/05/30 09:00:00 ,10731.815
H, 2017/05/30 10:00:00 ,11340.986
H, 2017/05/30 11:00:00 ,10470.065
H, 2017/05/30 12:00:00 ,11116.657
H, 2017/05/30 13:00:00 ,11322.027
H, 2017/05/30 14:00:00 ,10762.052
H, 2017/05/30 15:00:00 ,11264.641
H, 2017/05/30 16:00:00 ,12353.447
H, 2017/05/30 17:00:00 ,12458.833
H, 2017/05/30 18:00:00 ,12452.14
H, 2017/05/30 19:00:00 ,12528.226
H, 2017/05/30 20:00:00 ,12742.195
H, 2017/05/30 21:00:00 ,13375.072
H, 2017/05/30 22:00:00 ,13136.143
H, 2017/05/30 23:00:00 ,13029.3
H, 2017/05/31 00:00:00 ,13327.573
H, 2017/05/31 01:00:00 ,13485.486
H, 2017/05/31 02:00:00 ,13709.68
H, 2017/05/31 03:00:00 ,13486.689
H, 2017/05/31 04:00:00 ,13612.55
H, 2017/05/31 05:00:00 ,12566.711
H, 2017/05/31 06:00:00 ,11581.126
H, 2017/05/31 07:00:00 ,9995.882
H, 2017/05/31 08:00:00 ,9825.058
H, 2017/05/31 09:00:00 ,10890.989
H, 2017/05/31 10:00:00 ,10558.253
H, 2017/05/31 11:00:00 ,10817.322
H, 2017/05/31 12:00:00 ,12718.653
H, 2017/05/31 13:00:00 ,13638.835
H, 2017/05/31 14:00:00 ,14343.829
H, 2017/05/31 15:00:00 ,15400.421
H, 2017/05/31 16:00:00 ,15198.774
H, 2017/05/31 17:00:00 ,16395.282
H, 2017/05/31 18:00:00 ,17317.665
H, 2017/05/31 19:00:00 ,17504.595
H, 2017/05/31 20:00:00 ,17974.855
H, 2017/05/31 21:00:00 ,18425.286
H, 2017/05/31 22:00:00 ,19326.482
H, 2017/05/31 23:00:00 ,19432.59
H, 2017/06/01 00:00:00 ,19327.435
H, 2017/06/01 01:00:00 ,19259.313
H, 2017/06/01 02:00:00 ,19276.402
H, 2017/06/01 03:00:00 ,19213.93
H, 2017/06/01 04:00:00 ,19577.391
H, 2017/06/01 05:00:00 ,19600.442
H, 2017/06/01 06:00:00 ,19364.477
H, 2017/06/01 07:00:00 ,18777.669
H, 2017/06/01 08:00:00 ,17792.3
H, 2017/06/01 09:00:00 ,16099.775
H, 2017/06/01 10:00:00 ,15479.945
H, 2017/06/01 11:00:00 ,15703.031
H, 2017/06/01 12:00:00 ,16212.329
H, 2017/06/01 13:00:00 ,16809.746
H, 2017/06/01 14:00:00 ,16559.803
H, 2017/06/01 15:00:00 ,17031.882
H, 2017/06/01 16:00:00 ,17586.271
H, 2017/06/01 17:00:00 ,18666.432
H, 2017/06/01 18:00:00 ,18898.638
H, 2017/06/01 19:00:00 ,18420.154
H, 2017/06/01 20:00:00 ,18246.505
H, 2017/06/01 21:00:00 ,18457.329
H, 2017/06/01 22:00:00 ,18694.717
H, 2017/06/01 23:00:00 ,18621.166
H, 2017/06/02 00:00:00 ,18331.586
H, 2017/06/02 01:00:00 ,18502.509
H, 2017/06/02 02:00:00 ,18337.182
H, 2017/06/02 03:00:00 ,18289.444
H, 2017/06/02 04:00:00 ,17960.847
H, 2017/06/02 05:00:00 ,18284.584
H, 2017/06/02 06:00:00 ,18205.421
H, 2017/06/02 07:00:00 ,17347.761
H, 2017/06/02 08:00:00 ,16609.429
H, 2017/06/02 09:00:00 ,16052.873
H, 2017/06/02 10:00:00 ,16382.858
H, 2017/06/02 11:00:00 ,17069.772
H, 2017/06/02 12:00:00 ,17026.015
H, 2017/06/02 13:00:00 ,16784.331
H, 2017/06/02 14:00:00 ,16115.191
H, 2017/06/02 15:00:00 ,16776.627
H, 2017/06/02 16:00:00 ,17854.168
H, 2017/06/02 17:00:00 ,18151.023
H, 2017/06/02 18:00:00 ,17094.068
H, 2017/06/02 19:00:00 ,16607.935
H, 2017/06/02 20:00:00 ,17032.048
H, 2017/06/02 21:00:00 ,17715.275
H, 2017/06/02 22:00:00 ,18179.72
H, 2017/06/02 23:00:00 ,18133.758
H, 2017/06/03 00:00:00 ,17064.75
H, 2017/06/03 01:00:00 ,17614.367
H, 2017/06/03 02:00:00 ,17840.477
H, 2017/06/03 03:00:00 ,18677.434
H, 2017/06/03 04:00:00 ,18670.458
H, 2017/06/03 05:00:00 ,18583.338
H, 2017/06/03 06:00:00 ,18397.116
H, 2017/06/03 07:00:00 ,17949.86
H, 2017/06/03 08:00:00 ,17288.726
H, 2017/06/03 09:00:00 ,17832.579
H, 2017/06/03 10:00:00 ,18677.233
H, 2017/06/03 11:00:00 ,17898.323
H, 2017/06/03 12:00:00 ,15479.883
H, 2017/06/03 13:00:00 ,19560.6
H, 2017/06/03 14:00:00 ,17409.143
H, 2017/06/03 15:00:00 ,17998.346
H, 2017/06/03 16:00:00 ,17562.475
H, 2017/06/03 17:00:00 ,18480.146
H, 2017/06/03 18:00:00 ,18841.987
H, 2017/06/03 19:00:00 ,17188.577
H, 2017/06/03 20:00:00 ,16908.873
H, 2017/06/03 21:00:00 ,17601.192
H, 2017/06/03 22:00:00 ,17553.887
H, 2017/06/03 23:00:00 ,17987.739
H, 2017/06/04 00:00:00 ,17615.965
H, 2017/06/04 01:00:00 ,17905.975
H, 2017/06/04 02:00:00 ,18380.232
H, 2017/06/04 03:00:00 ,18255.691
H, 2017/06/04 04:00:00 ,18093.343
H, 2017/06/04 05:00:00 ,18182.709
H, 2017/06/04 06:00:00 ,18214.341
H, 2017/06/04 07:00:00 ,18164.507
H, 2017/06/04 08:00:00 ,15394.597
H, 2017/06/04 09:00:00 ,14349.552
H, 2017/06/04 10:00:00 ,14147.702
H, 2017/06/04 11:00:00 ,14029.946
H, 2017/06/04 12:00:00 ,12815.165
H, 2017/06/04 13:00:00 ,13233.78
H, 2017/06/04 14:00:00 ,13762.755
H, 2017/06/04 15:00:00 ,13341.194
H, 2017/06/04 16:00:00 ,13246.399
H, 2017/06/04 17:00:00 ,13014.954
H, 2017/06/04 18:00:00 ,14161.875
H, 2017/06/04 19:00:00 ,15001.804
H, 2017/06/04 20:00:00 ,15010.342
H, 2017/06/04 21:00:00 ,15120.622
H, 2017/06/04 22:00:00 ,15869.2
H, 2017/06/04 23:00:00 ,16036.249
H, 2017/06/05 00:00:00 ,17245.686
H, 2017/06/05 01:00:00 ,17971.614
H, 2017/06/05 02:00:00 ,18477.127
H, 2017/06/05 03:00:00 ,18356.092
H, 2017/06/05 04:00:00 ,18552.086
H, 2017/06/05 05:00:00 ,18253.774
H, 2017/06/05 06:00:00 ,18472.832
H, 2017/06/05 07:00:00 ,16752.075
H, 2017/06/05 08:00:00 ,16316.404
H, 2017/06/05 09:00:00 ,16405.539
H, 2017/06/05 10:00:00 ,15937.663
H, 2017/06/05 11:00:00 ,15844.601
H, 2017/06/05 12:00:00 ,15598.36
H, 2017/06/05 13:00:00 ,13794.355
H, 2017/06/05 14:00:00 ,14727.839
H, 2017/06/05 15:00:00 ,15874.173
H, 2017/06/05 16:00:00 ,16945.552
H, 2017/06/05 17:00:00 ,18086.142
H, 2017/06/05 18:00:00 ,18466.902
H, 2017/06/05 19:00:00 ,18389.267
H, 2017/06/05 20:00:00 ,18359.185
H, 2017/06/05 21:00:00 ,19097.293
H, 2017/06/05 22:00:00 ,18720.866
H, 2017/06/05 23:00:00 ,18303.615
H, 2017/06/06 00:00:00 ,17571.599
H, 2017/06/06 01:00:00 ,18000.816
H, 2017/06/06 02:00:00 ,17921.362
H, 2017/06/06 03:00:00 ,17059.916
H, 2017/06/06 04:00:00 ,17610.654
H, 2017/06/06 05:00:00 ,17431.142
H, 2017/06/06 06:00:00 ,16942.124
H, 2017/06/06 07:00:00 ,14966.733
H, 2017/06/06 08:00:00 ,14376.497
H, 2017/06/06 09:00:00 ,14210.059
H, 2017/06/06 10:00:00 ,13917.135
H, 2017/06/06 11:00:00 ,12924.927
H, 2017/06/06 12:00:00 ,13283.753
H, 2017/06/06 13:00:00 ,13437.427
H, 2017/06/06 14:00:00 ,14324.088
H, 2017/06/06 15:00:00 ,14436.996
H, 2017/06/06 16:00:00 ,14834.556
H, 2017/06/06 17:00:00 ,15201.552
H, 2017/06/06 18:00:00 ,15808.773
H, 2017/06/06 19:00:00 ,15365.219
H, 2017/06/06 20:00:00 ,15082.16
H, 2017/06/06 21:00:00 ,15328.327
H, 2017/06/06 22:00:00 ,15590.981
H, 2017/06/06 23:00:00 ,15972.584
H, 2017/06/07 00:00:00 ,16375
H, 2017/06/07 01:00:00 ,16902.751
H, 2017/06/07 02:00:00 ,16672.304
H, 2017/06/07 03:00:00 ,16781.243
H, 2017/06/07 04:00:00 ,16776.529
H, 2017/06/07 05:00:00 ,16676.856
H, 2017/06/07 06:00:00 ,16782.773
H, 2017/06/07 07:00:00 ,15097.028
H, 2017/06/07 08:00:00 ,15684.734
H, 2017/06/07 09:00:00 ,13730.92
H, 2017/06/07 10:00:00 ,13588.449
H, 2017/06/07 11:00:00 ,14595.943
H, 2017/06/07 12:00:00 ,15693.211
H, 2017/06/07 13:00:00 ,15759.454
H, 2017/06/07 14:00:00 ,15788.071
H, 2017/06/07 15:00:00 ,16245.335
H, 2017/06/07 16:00:00 ,17174.35
H, 2017/06/07 17:00:00 ,16926.644
H, 2017/06/07 18:00:00 ,16764.905
H, 2017/06/07 19:00:00 ,16623.512
H, 2017/06/07 20:00:00 ,16950.366
H, 2017/06/07 21:00:00 ,17406.133
H, 2017/06/07 22:00:00 ,17664.416
H, 2017/06/07 23:00:00 ,17724.223
H, 2017/06/08 00:00:00 ,17385.654
H, 2017/06/08 01:00:00 ,17689.629
H, 2017/06/08 02:00:00 ,18062.748
H, 2017/06/08 03:00:00 ,17483.566
H, 2017/06/08 04:00:00 ,17965.459
H, 2017/06/08 05:00:00 ,17938.266
H, 2017/06/08 06:00:00 ,17860.613
H, 2017/06/08 07:00:00 ,17190.521
H, 2017/06/08 08:00:00 ,15403.185
H, 2017/06/08 09:00:00 ,15424.444
H, 2017/06/08 10:00:00 ,16279.719
H, 2017/06/08 11:00:00 ,15422.952
H, 2017/06/08 12:00:00 ,15347.398
H, 2017/06/08 13:00:00 ,15005.69
H, 2017/06/08 14:00:00 ,15160.751
H, 2017/06/08 15:00:00 ,16749.167
H, 2017/06/08 16:00:00 ,17759.41
H, 2017/06/08 17:00:00 ,18963.871
H, 2017/06/08 18:00:00 ,18603.876
H, 2017/06/08 19:00:00 ,18641.505
H, 2017/06/08 20:00:00 ,18628.36
H, 2017/06/08 21:00:00 ,19200.71
H, 2017/06/08 22:00:00 ,18316.701
H, 2017/06/08 23:00:00 ,18022.262
H, 2017/06/09 00:00:00 ,18381.007
H, 2017/06/09 01:00:00 ,19788.98
H, 2017/06/09 02:00:00 ,19474.921
H, 2017/06/09 03:00:00 ,18705.684
H, 2017/06/09 04:00:00 ,18505.266
H, 2017/06/09 05:00:00 ,18656.505
H, 2017/06/09 06:00:00 ,18598.711
H, 2017/06/09 07:00:00 ,17786.577
H, 2017/06/09 08:00:00 ,17791.428
H, 2017/06/09 09:00:00 ,17490.946
H, 2017/06/09 10:00:00 ,17255.138
H, 2017/06/09 11:00:00 ,17403.516
H, 2017/06/09 12:00:00 ,16279.051
H, 2017/06/09 13:00:00 ,17305.51
H, 2017/06/09 14:00:00 ,18478.436
H, 2017/06/09 15:00:00 ,19443.918
H, 2017/06/09 16:00:00 ,19401.679
H, 2017/06/09 17:00:00 ,19723.692
H, 2017/06/09 18:00:00 ,20074.527
H, 2017/06/09 19:00:00 ,20071.982
H, 2017/06/09 20:00:00 ,20186.399
H, 2017/06/09 21:00:00 ,20306.95
H, 2017/06/09 22:00:00 ,20482.696
H, 2017/06/09 23:00:00 ,20423.103
H, 2017/06/10 00:00:00 ,19827.463
H, 2017/06/10 01:00:00 ,20231.615
H, 2017/06/10 02:00:00 ,20527.386
H, 2017/06/10 03:00:00 ,20587.31
H, 2017/06/10 04:00:00 ,20305.87
H, 2017/06/10 05:00:00 ,20419.662
H, 2017/06/10 06:00:00 ,19933.334
H, 2017/06/10 07:00:00 ,18814.071
H, 2017/06/10 08:00:00 ,17638.084
H, 2017/06/10 09:00:00 ,16588.065
H, 2017/06/10 10:00:00 ,16960.678
H, 2017/06/10 11:00:00 ,16193.703
H, 2017/06/10 12:00:00 ,16505.354
H, 2017/06/10 13:00:00 ,14875.252
H, 2017/06/10 14:00:00 ,14997.293
H, 2017/06/10 15:00:00 ,16192.83
H, 2017/06/10 16:00:00 ,17839.539
H, 2017/06/10 17:00:00 ,19187.987
H, 2017/06/10 18:00:00 ,19903.182
H, 2017/06/10 19:00:00 ,19499.954
H, 2017/06/10 20:00:00 ,18802.349
H, 2017/06/10 21:00:00 ,19053.389
H, 2017/06/10 22:00:00 ,18419.549
H, 2017/06/10 23:00:00 ,17939.824
H, 2017/06/11 00:00:00 ,17881.943
H, 2017/06/11 01:00:00 ,18540.837
H, 2017/06/11 02:00:00 ,18763.743
H, 2017/06/11 03:00:00 ,18357.715
H, 2017/06/11 04:00:00 ,18636.44
H, 2017/06/11 05:00:00 ,18527.813
H, 2017/06/11 06:00:00 ,18627.076
H, 2017/06/11 07:00:00 ,18161.625
H, 2017/06/11 08:00:00 ,17885.006
H, 2017/06/11 09:00:00 ,16692.413
H, 2017/06/11 10:00:00 ,16238.113
H, 2017/06/11 11:00:00 ,15620.786
H, 2017/06/11 12:00:00 ,15633.773
H, 2017/06/11 13:00:00 ,15540.254
H, 2017/06/11 14:00:00 ,15478.396
H, 2017/06/11 15:00:00 ,15780.281
H, 2017/06/11 16:00:00 ,16605.636
H, 2017/06/11 17:00:00 ,16774.437
H, 2017/06/11 18:00:00 ,18261.011
H, 2017/06/11 19:00:00 ,18388.679
H, 2017/06/11 20:00:00 ,18293.657
H, 2017/06/11 21:00:00 ,17925.677
H, 2017/06/11 22:00:00 ,17973.45
H, 2017/06/11 23:00:00 ,17383.593
H, 2017/06/12 00:00:00 ,16565.983
H, 2017/06/12 01:00:00 ,17344.112
H, 2017/06/12 02:00:00 ,18230.649
H, 2017/06/12 03:00:00 ,17426.185
H, 2017/06/12 04:00:00 ,16307.801
H, 2017/06/12 05:00:00 ,16590.364
H, 2017/06/12 06:00:00 ,15815.238
H, 2017/06/12 07:00:00 ,14348.182
H, 2017/06/12 08:00:00 ,14107.956
H, 2017/06/12 09:00:00 ,13272.113
H, 2017/06/12 10:00:00 ,13096.629
H, 2017/06/12 11:00:00 ,13284.186
H, 2017/06/12 12:00:00 ,13796.478
H, 2017/06/12 13:00:00 ,14088.375
H, 2017/06/12 14:00:00 ,13210.291
H, 2017/06/12 15:00:00 ,14662.928
H, 2017/06/12 16:00:00 ,14748.643
H, 2017/06/12 17:00:00 ,15282.627
H, 2017/06/12 18:00:00 ,15578.774
H, 2017/06/12 19:00:00 ,16588.766
H, 2017/06/12 20:00:00 ,16786.53
H, 2017/06/12 21:00:00 ,17085.832
H, 2017/06/12 22:00:00 ,17079.999
H, 2017/06/12 23:00:00 ,17265.403
H, 2017/06/13 00:00:00 ,16587.833
H, 2017/06/13 01:00:00 ,17117.44
H, 2017/06/13 02:00:00 ,17339.689
H, 2017/06/13 03:00:00 ,16911.807
H, 2017/06/13 04:00:00 ,17134.053
H, 2017/06/13 05:00:00 ,16727.166
H, 2017/06/13 06:00:00 ,16853.136
H, 2017/06/13 07:00:00 ,13820.913
H, 2017/06/13 08:00:00 ,13062.278
H, 2017/06/13 09:00:00 ,14292.987
H, 2017/06/13 10:00:00 ,14549.299
H, 2017/06/13 11:00:00 ,15389.446
H, 2017/06/13 12:00:00 ,15973.736
H, 2017/06/13 13:00:00 ,15710.309
H, 2017/06/13 14:00:00 ,15419.074
H, 2017/06/13 15:00:00 ,15362.292
H, 2017/06/13 16:00:00 ,16637.933
H, 2017/06/13 17:00:00 ,16782.285
H, 2017/06/13 18:00:00 ,17000.423
H, 2017/06/13 19:00:00 ,16607.459
H, 2017/06/13 20:00:00 ,16264.337
H, 2017/06/13 21:00:00 ,16126.433
H, 2017/06/13 22:00:00 ,16270.082
H, 2017/06/13 23:00:00 ,16669.425
H, 2017/06/14 00:00:00 ,17310.456
H, 2017/06/14 01:00:00 ,17975.47
H, 2017/06/14 02:00:00 ,17471.675
H, 2017/06/14 03:00:00 ,17955.43
H, 2017/06/14 04:00:00 ,17743.121
H, 2017/06/14 05:00:00 ,17158.496
H, 2017/06/14 06:00:00 ,17059.172
H, 2017/06/14 07:00:00 ,16566.558
H, 2017/06/14 08:00:00 ,17585.043
H, 2017/06/14 09:00:00 ,16655.526
H, 2017/06/14 10:00:00 ,15968.688
H, 2017/06/14 11:00:00 ,15129.24
H, 2017/06/14 12:00:00 ,14910.602
H, 2017/06/14 13:00:00 ,15006.374
H, 2017/06/14 14:00:00 ,14175.05
H, 2017/06/14 15:00:00 ,15258.993
H, 2017/06/14 16:00:00 ,15625.125
H, 2017/06/14 17:00:00 ,15492.941
H, 2017/06/14 18:00:00 ,15950.575
